author_min,author_max,zw_cooper_num,scopus_cooper_num,total_cooper_num,interdiscipline
104750,105897,2,0,2,0
108283,113184,0,1,1,0
93379,106630,1,0,1,0
99125,107990,0,1,1,0
106934,108875,0,1,1,0
96069,109710,0,1,1,0
106263,116073,0,3,3,0
95400,114297,0,2,2,1
91831,110089,0,1,1,0
95946,103395,1,6,7,0
102361,114391,0,3,3,0
109154,114972,0,1,1,0
99898,108562,1,0,1,0
101481,106670,1,0,1,1
90342,101500,1,0,1,0
101101,112657,0,9,9,0
89589,106363,2,0,2,0
93477,105423,1,0,1,0
112549,116284,0,1,1,0
94517,106093,1,0,1,0
97775,103606,1,0,1,0
95094,112600,0,1,1,0
93679,105851,1,0,1,0
113104,116317,0,1,1,0
112862,113009,0,1,1,0
99955,106927,1,0,1,0
99424,108619,1,0,1,0
114153,115058,0,2,2,0
99700,108015,1,0,1,0
98401,108886,1,0,1,0
102096,104997,2,0,2,0
92344,106461,1,0,1,0
97182,99447,0,1,1,0
106111,111934,1,0,1,0
103085,113495,0,1,1,0
100051,115640,0,1,1,0
99683,103403,3,0,3,0
105003,114489,0,3,3,1
95540,115802,0,1,1,0
95544,103426,1,0,1,0
94417,103118,1,0,1,0
89063,101454,1,0,1,0
89619,103716,1,0,1,0
101101,112670,0,1,1,0
105398,114611,0,1,1,0
94200,102696,0,1,1,0
99721,102886,2,0,2,0
99271,107109,2,0,2,0
95486,113961,0,1,1,0
101529,104126,1,1,2,0
105074,107744,1,0,1,0
102396,102793,1,0,1,0
92639,114398,0,1,1,0
92541,108724,1,0,1,0
114067,115450,0,1,1,0
100201,106102,1,0,1,0
89618,100383,3,0,3,0
97733,97735,1,1,2,0
89379,89836,1,0,1,0
97733,97734,1,0,1,0
93529,109037,1,0,1,0
90250,107916,1,0,1,0
90804,103491,2,0,2,0
107366,115256,0,1,1,0
92230,106363,1,0,1,0
104714,112890,0,4,4,0
101101,112689,0,3,3,0
107272,112795,0,1,1,0
99955,104329,0,3,3,0
99955,104326,33,17,50,0
102724,115404,0,1,1,0
95937,109046,1,0,1,0
95872,112732,0,1,1,0
89824,106607,2,0,2,0
105713,109668,1,0,1,0
101630,103306,1,0,1,0
101356,112667,0,1,1,0
96788,96789,1,0,1,0
93991,106630,1,0,1,0
94202,98585,2,0,2,0
106898,113280,0,1,1,0
93374,93375,1,0,1,0
102724,115413,0,1,1,0
94139,100958,1,0,1,0
90195,90196,1,0,1,0
100561,108635,0,1,1,1
102724,115419,0,3,3,0
116005,116214,0,1,1,0
110089,112759,0,2,2,0
92377,100107,1,0,1,0
99451,103466,0,2,2,1
104375,106549,2,0,2,0
98834,115293,0,1,1,0
91794,108393,1,0,1,0
106569,109329,1,0,1,0
97647,103735,1,0,1,0
102028,116386,0,1,1,1
114007,115909,0,1,1,0
91077,103894,1,0,1,0
96823,107866,2,0,2,0
92882,92883,2,0,2,0
100865,104921,3,0,3,0
89286,108493,1,0,1,0
95150,112485,0,1,1,0
114318,115671,0,2,2,0
99822,107849,1,0,1,0
98497,114063,0,1,1,0
98968,115269,0,1,1,0
113534,115984,0,1,1,0
94522,104402,1,0,1,0
92741,109873,1,0,1,0
90558,96030,0,1,1,0
97022,100217,1,0,1,0
111626,113417,0,3,3,0
101117,111448,0,1,1,0
89521,108776,3,0,3,0
89679,108026,0,1,1,0
98541,107901,2,0,2,0
100247,107182,1,0,1,0
101657,107907,0,1,1,0
100858,107367,3,0,3,0
89479,99101,1,0,1,0
91117,99433,2,0,2,0
105325,106793,1,0,1,0
94661,106304,1,0,1,0
104020,107276,0,2,2,0
98925,109667,2,0,2,0
103741,110128,2,0,2,0
101264,108009,1,0,1,0
105987,109998,1,0,1,0
85929,115160,0,3,3,1
95115,109820,1,0,1,0
100513,115061,0,2,2,0
96401,112587,0,4,4,0
110841,111628,1,0,1,0
98119,98817,1,2,3,0
109704,113228,0,5,5,0
94388,98317,1,0,1,0
106255,108279,0,1,1,0
94620,103279,1,0,1,0
94414,112905,0,1,1,0
92050,113600,0,1,1,0
102370,105043,1,0,1,0
91451,105985,1,0,1,0
98754,106357,2,0,2,0
90028,107425,1,0,1,0
102587,108127,1,0,1,0
99902,114153,0,1,1,0
96586,114153,0,2,2,0
101496,108009,8,3,11,0
93048,108009,2,0,2,0
89408,106875,1,0,1,0
95797,99053,1,2,3,0
105220,109358,2,0,2,0
92743,114996,0,5,5,0
92814,104297,0,2,2,0
98834,115269,0,1,1,0
98343,104987,1,0,1,0
92671,113758,0,2,2,0
89180,104134,1,0,1,0
92876,104326,0,2,2,0
94399,101420,1,0,1,0
96331,103531,1,0,1,0
90345,98179,1,0,1,0
92351,106367,0,4,4,0
91225,114068,0,1,1,0
103807,107704,4,0,4,0
91281,103376,1,0,1,0
100488,102819,1,0,1,0
103416,109613,3,0,3,0
92284,103265,1,3,4,0
100513,115033,0,1,1,0
112959,114779,0,1,1,0
104394,105664,1,0,1,0
96210,99934,1,0,1,0
102772,108911,6,0,6,0
95124,100213,1,0,1,1
101356,112677,0,19,19,0
98806,100213,1,2,3,0
98914,106383,1,0,1,0
109255,116074,0,2,2,0
98389,105977,1,0,1,0
105395,106175,2,0,2,0
99820,107204,1,2,3,0
103645,104863,1,0,1,0
99955,106997,1,0,1,0
99880,100959,1,0,1,0
114026,114980,0,1,1,0
89212,100789,2,0,2,0
95046,95047,1,3,4,0
91189,110541,1,0,1,0
95046,95048,1,3,4,0
95046,95049,1,9,10,0
92993,102278,1,0,1,0
110089,112708,0,2,2,0
113513,116250,0,2,2,0
91333,102127,4,0,4,0
99343,111836,1,0,1,0
99343,111835,1,0,1,0
97265,109694,1,0,1,0
92110,102361,1,9,10,0
92848,106193,0,1,1,0
99068,108304,0,1,1,1
99343,111833,1,0,1,0
112613,114537,0,1,1,0
99902,102116,2,4,6,0
99690,104642,2,0,2,0
92265,104176,1,0,1,0
110873,111923,1,0,1,0
93674,101623,1,0,1,0
90348,102861,1,0,1,0
94747,102087,1,0,1,0
92780,115812,0,1,1,0
113082,113851,0,1,1,0
108317,116212,0,1,1,0
99380,110146,1,0,1,0
114358,115346,0,9,9,0
91912,109431,3,0,3,0
113851,114865,0,2,2,0
104326,107719,0,4,4,0
112920,113553,0,3,3,0
95048,116085,0,1,1,0
90042,90043,1,0,1,0
104027,104511,1,0,1,0
105927,107837,1,0,1,1
97514,104570,1,0,1,0
89192,105950,1,0,1,0
102176,113800,0,8,8,0
99876,104645,1,0,1,0
93650,104547,1,0,1,0
114050,115956,0,1,1,0
89270,89562,2,0,2,0
101031,101069,2,0,2,0
106502,107704,1,0,1,0
97296,104024,1,0,1,0
96352,112544,0,1,1,0
97594,101611,1,0,1,0
91314,103067,1,0,1,0
95039,101384,1,0,1,0
91601,108370,1,0,1,0
113227,114370,0,1,1,0
109298,114858,0,2,2,0
99050,101916,2,0,2,1
106016,109668,1,0,1,1
95525,104318,1,0,1,1
115275,115927,0,2,2,0
91417,110984,1,3,4,0
95418,101516,1,0,1,0
104174,115474,0,1,1,0
98757,102883,1,0,1,0
114268,114928,0,1,1,0
109349,110201,0,1,1,0
97931,102857,1,0,1,0
104298,108368,2,0,2,0
96878,99449,1,0,1,0
90227,100281,1,0,1,0
102724,115460,0,3,3,0
103597,109116,4,0,4,0
114757,115336,0,1,1,0
102897,107126,1,0,1,0
104141,110845,1,0,1,0
113227,114381,0,3,3,0
109198,111967,1,0,1,0
105807,113184,0,1,1,0
102387,115572,0,4,4,0
93430,108513,1,0,1,0
93259,102613,0,1,1,0
99124,108166,1,0,1,0
107301,115136,0,1,1,0
108960,113193,0,1,1,0
92299,109961,1,0,1,0
91949,100361,2,0,2,1
102560,108776,1,0,1,0
91292,101838,1,0,1,0
102724,115472,0,16,16,0
102761,115017,0,1,1,1
95352,109168,1,0,1,0
102923,107218,1,0,1,0
103005,105688,1,0,1,0
90562,104963,1,0,1,0
92522,109721,1,0,1,0
94599,113186,0,2,2,0
100151,107916,6,0,6,0
101932,107907,1,0,1,1
92799,107425,1,0,1,0
107535,110923,1,0,1,0
112820,114154,0,1,1,0
92264,109547,1,0,1,0
97735,107463,1,0,1,0
93909,107744,1,0,1,0
113025,114027,0,1,1,0
95046,114546,0,3,3,0
93134,98897,1,0,1,0
101572,106843,1,0,1,0
100309,104873,1,0,1,0
98410,105453,1,0,1,0
114869,116131,0,1,1,0
94080,108498,1,0,1,0
99082,112962,0,1,1,0
105493,113418,0,1,1,0
97647,103715,1,0,1,0
103711,109441,1,0,1,0
99569,105674,1,0,1,0
97032,102705,1,0,1,0
89098,107941,6,0,6,0
92540,95066,0,1,1,0
92540,95065,0,2,2,0
94868,104603,0,1,1,0
109337,113645,0,1,1,0
102176,113846,0,1,1,0
100433,108724,1,0,1,0
90806,101426,2,0,2,0
105492,110089,1,1,2,0
95206,107463,1,0,1,0
92759,101630,1,0,1,0
96984,101315,3,0,3,0
101403,103974,1,0,1,0
101065,106840,1,0,1,0
102810,103071,1,0,1,0
96015,101819,1,0,1,0
99677,100847,0,1,1,0
89537,107440,1,0,1,0
89696,105571,1,0,1,0
113078,116295,0,1,1,0
98694,104373,3,0,3,0
106167,110344,1,0,1,0
97623,106630,1,0,1,0
94035,109139,1,0,1,1
97038,99693,1,0,1,0
89063,90827,0,1,1,1
103416,107042,3,0,3,0
97927,105225,1,0,1,0
89063,89843,2,0,2,0
89506,99975,1,0,1,0
92786,102643,1,0,1,0
106183,107095,1,0,1,0
90455,103085,5,0,5,0
92921,98437,1,0,1,0
97038,97039,1,0,1,0
109222,111489,1,0,1,0
113013,116131,0,1,1,0
101219,102940,1,0,1,0
106927,108930,1,0,1,0
101926,102680,1,0,1,0
113429,114691,0,10,10,0
103087,105547,1,0,1,0
113260,114489,0,1,1,0
96401,112530,0,1,1,0
102724,115433,0,2,2,0
102922,102983,1,0,1,0
97038,97041,1,0,1,0
109233,114744,0,1,1,0
97038,97040,1,0,1,0
107525,107533,1,2,3,0
104077,114514,0,1,1,0
95281,95282,1,0,1,0
97076,103610,1,0,1,0
107479,115214,0,1,1,0
105923,111263,1,0,1,1
101480,109513,0,2,2,0
92825,115469,0,1,1,0
95658,98991,1,0,1,0
102242,108127,2,0,2,0
99174,108943,2,0,2,0
103223,108613,3,0,3,0
100280,107548,1,0,1,0
100256,104963,2,0,2,0
106215,114249,0,1,1,0
88749,113601,0,1,1,0
91578,95129,1,0,1,0
92923,109984,1,1,2,0
89686,105267,0,1,1,0
109515,116418,0,1,1,0
95800,103191,1,0,1,0
94414,114798,0,2,2,1
93320,94014,0,1,1,0
92125,112614,0,1,1,0
91749,106111,1,0,1,0
106195,110020,1,0,1,0
110381,111612,1,0,1,0
107744,110024,7,3,10,0
99070,105476,1,0,1,0
107886,115269,0,3,3,0
88749,113611,0,3,3,1
113249,113584,0,4,4,0
100139,101984,0,1,1,0
98068,99580,1,0,1,0
92274,105540,2,7,9,0
101117,101197,1,0,1,0
114074,114160,0,2,2,0
107204,109775,2,34,36,0
101510,104677,3,0,3,0
95017,113611,0,1,1,0
105804,107525,2,2,4,0
101117,113177,0,2,2,0
112526,113003,0,2,2,0
96586,106387,0,1,1,0
100539,104507,2,0,2,0
101466,108845,1,0,1,1
91539,113835,0,1,1,0
105372,113330,0,1,1,0
91028,109337,1,4,5,0
105177,105796,1,0,1,0
91358,106904,1,0,1,0
91395,115980,0,1,1,1
103761,104677,3,0,3,0
112600,113601,0,2,2,0
91019,103797,1,0,1,0
93155,99055,0,1,1,0
102461,113245,0,11,11,0
97090,106926,1,0,1,1
94644,109984,1,0,1,0
97041,105645,1,0,1,0
109228,109601,1,0,1,0
105372,113321,0,2,2,0
110146,111923,1,0,1,0
104999,110088,3,1,4,0
104240,109818,1,0,1,0
113710,116131,0,1,1,0
91312,91423,1,0,1,0
105481,108302,3,1,4,0
95298,109841,1,0,1,0
95359,112860,0,2,2,0
100513,115733,0,3,3,0
106544,107082,1,0,1,1
98324,107081,12,0,12,0
95049,115518,0,26,26,0
95017,113632,0,2,2,0
101117,115774,0,1,1,0
92725,92727,1,1,2,0
92725,92726,1,0,1,0
89269,109485,1,0,1,0
96290,113388,0,4,4,0
100820,102351,1,0,1,0
100793,108150,1,0,1,0
101117,115775,0,1,1,0
104028,113273,0,2,2,0
91322,96109,1,1,2,0
114914,115379,0,1,1,0
92898,98451,1,0,1,0
110201,110819,0,1,1,0
103107,106831,1,0,1,0
98311,99270,1,0,1,0
98959,104243,1,0,1,0
101612,103148,1,0,1,0
91468,113437,0,1,1,0
91569,91570,2,0,2,0
90114,109798,1,0,1,0
91569,91571,2,0,2,0
99661,115909,0,1,1,0
107614,108089,1,0,1,0
103800,107916,2,0,2,0
102204,113529,0,1,1,0
99604,106601,2,0,2,0
89003,105736,1,0,1,0
101117,115781,0,2,2,0
102634,102765,1,0,1,0
91322,96110,1,0,1,1
105372,113304,0,1,1,0
94365,108545,1,0,1,0
103274,109660,1,0,1,0
99789,105886,1,0,1,0
101117,115786,0,4,4,0
94704,102028,2,0,2,1
101157,107884,0,1,1,0
91590,98497,1,0,1,0
114077,115092,0,2,2,0
112680,113065,0,1,1,1
92258,99463,1,0,1,0
107473,108895,1,0,1,0
89579,116176,0,1,1,0
98826,99806,0,1,1,0
109710,114673,0,1,1,0
103066,108616,1,0,1,0
91225,102438,2,3,5,0
99920,102491,1,0,1,0
91466,113727,0,1,1,0
91928,101313,1,0,1,0
92516,114459,0,1,1,0
91466,113726,0,1,1,0
91395,101313,0,1,1,0
92558,99006,1,2,3,0
101117,113135,0,2,2,0
100339,104398,2,0,2,0
101866,105221,0,1,1,0
91606,99261,0,1,1,0
103607,104602,1,0,1,0
105179,109003,2,0,2,0
97249,97250,1,0,1,0
91357,103136,1,5,6,0
91465,112582,0,3,3,0
92359,98976,1,0,1,0
109349,110819,0,1,1,0
101613,104313,4,0,4,0
92933,112838,0,4,4,0
102557,115893,0,2,2,1
91933,101249,1,0,1,0
108808,112580,0,2,2,0
93023,103912,0,1,1,0
105064,113528,0,1,1,0
106468,109365,1,0,1,1
93144,101594,1,0,1,1
95017,113663,0,1,1,0
92034,92647,1,3,4,0
90190,99124,1,0,1,0
105064,113522,0,5,5,0
89886,105413,1,0,1,0
94878,109172,1,0,1,0
90043,109331,1,0,1,0
101983,103400,3,0,3,0
91313,104429,1,0,1,0
90074,101798,1,2,3,0
100513,115770,0,1,1,0
91538,100614,0,2,2,0
103648,107272,2,2,4,1
92362,114674,0,4,4,0
97396,105088,1,0,1,0
96310,109090,1,0,1,0
94262,102724,0,1,1,0
114445,114765,0,2,2,1
96287,101196,1,0,1,0
114743,116227,0,1,1,0
99006,104989,2,0,2,0
93716,104423,1,0,1,0
92762,92763,1,0,1,0
91417,95134,1,0,1,0
103797,113189,0,1,1,0
106835,113759,0,1,1,0
101475,115470,0,1,1,0
89143,114486,0,1,1,0
97467,105416,2,0,2,0
113954,116399,0,3,3,0
107533,115504,0,1,1,1
98494,108547,0,1,1,0
96823,101379,2,0,2,0
106944,108691,1,0,1,0
91538,112616,0,1,1,0
113236,115583,0,3,3,0
114198,115277,0,1,1,0
99766,109508,2,0,2,0
93566,101971,1,0,1,0
96015,101117,1,0,1,0
113939,114465,0,1,1,0
113801,114185,0,1,1,0
97569,106595,1,0,1,0
94295,99617,0,1,1,0
99286,112975,0,1,1,0
102663,103790,1,0,1,0
100034,104750,1,0,1,0
106133,107514,1,0,1,0
100189,101812,8,0,8,0
91179,100717,1,0,1,0
94384,107623,1,0,1,0
90301,103120,2,0,2,0
89824,108724,1,0,1,0
105579,108003,2,0,2,0
99955,100461,1,0,1,0
94256,113558,0,1,1,0
106908,107988,1,0,1,0
96203,98279,1,0,1,1
90982,98777,0,1,1,0
92389,102086,1,1,2,0
90951,104873,1,0,1,0
113012,115633,0,1,1,0
112905,115871,0,1,1,0
91634,104867,1,0,1,0
92240,106187,0,1,1,0
98655,105858,1,0,1,0
105372,115901,0,3,3,0
102461,115822,0,1,1,0
93241,104251,2,0,2,0
92688,93415,1,3,4,0
106559,107316,1,0,1,0
99340,107040,1,0,1,0
92534,92535,1,0,1,0
94524,96379,1,0,1,0
97761,108776,1,0,1,0
92778,112565,0,1,1,0
99256,109804,1,0,1,0
102165,103066,1,0,1,0
108934,109116,3,0,3,0
114782,115625,0,1,1,0
98485,107866,2,0,2,0
94256,113530,0,1,1,0
109620,115156,0,2,2,0
93163,93164,1,0,1,0
91949,112193,1,0,1,1
91466,113785,0,1,1,0
100789,109341,2,0,2,0
103662,104420,1,0,1,0
101811,107012,0,1,1,0
91045,108726,2,0,2,0
107366,113661,0,1,1,0
102109,109511,2,0,2,0
102939,114335,0,1,1,0
90235,109946,1,0,1,0
98449,98876,1,0,1,0
113164,114059,0,1,1,0
98868,102617,1,0,1,0
109448,115989,0,1,1,1
105537,116218,0,1,1,0
114900,116217,0,1,1,0
95872,112789,0,3,3,0
100251,106533,1,0,1,0
114525,115871,0,1,1,0
97811,107607,3,1,4,0
107473,108812,1,0,1,0
113716,115721,0,4,4,0
90061,101190,1,0,1,0
89603,107160,0,1,1,0
91581,98427,0,1,1,0
95886,114158,0,1,1,0
89262,107794,10,0,10,0
108663,108994,1,0,1,0
110127,110224,1,0,1,0
99006,114326,0,3,3,0
112667,113541,0,1,1,0
94895,108564,1,0,1,0
89554,93221,1,0,1,0
106882,110089,0,2,2,0
113765,114412,0,1,1,0
91475,107309,0,2,2,1
103400,108930,0,1,1,0
91322,98707,1,0,1,1
98317,103849,1,0,1,0
109785,114103,0,2,2,0
102199,102588,2,0,2,0
94880,94881,1,0,1,0
90655,106630,1,0,1,0
108808,112507,0,1,1,0
94414,102724,0,3,3,1
103932,106040,1,0,1,0
98435,107983,3,0,3,0
99182,104946,1,0,1,0
113061,114377,0,1,1,0
93183,104449,1,0,1,0
102369,112543,0,6,6,0
113474,116136,0,2,2,0
113151,113832,0,1,1,0
92237,98505,1,0,1,0
90977,90978,1,0,1,0
91818,106783,1,0,1,0
94262,95207,0,3,3,0
94262,95206,0,4,4,0
113149,114785,0,1,1,0
95899,100125,2,1,3,0
101117,115727,0,1,1,0
111067,112573,0,1,1,0
93142,101838,3,0,3,0
105664,109198,2,0,2,0
89155,92958,2,0,2,1
114490,116292,0,2,2,0
89591,101613,2,0,2,0
92739,113292,0,1,1,0
113749,113906,0,1,1,0
93085,100679,1,0,1,0
99535,108512,0,1,1,0
113149,114834,0,1,1,1
105360,108133,3,1,4,0
101025,109337,1,0,1,0
91367,113455,0,12,12,0
104735,107701,1,0,1,0
101356,112775,0,16,16,0
100752,105498,3,0,3,0
99950,114097,0,1,1,0
95475,114707,0,3,3,1
98557,99789,1,0,1,0
100120,104318,1,0,1,1
97994,100997,1,0,1,0
100441,102200,1,0,1,1
98223,109798,1,0,1,0
113236,115626,0,1,1,0
90406,91864,1,1,2,0
90406,91865,0,1,1,0
89993,106455,2,0,2,0
92154,94262,0,1,1,0
104963,108930,0,2,2,0
89100,89102,1,0,1,0
100588,103287,2,0,2,0
89100,89101,1,0,1,0
103714,105654,3,0,3,0
108875,114084,0,2,2,0
94273,105761,1,0,1,0
105664,110087,1,0,1,0
100059,104320,3,0,3,0
105854,107310,2,0,2,0
92754,105769,1,0,1,0
89115,114658,0,1,1,0
97561,113048,0,1,1,0
107559,110118,1,0,1,0
96866,96867,1,0,1,0
102438,115407,0,1,1,0
105889,107930,1,0,1,0
94898,102028,1,0,1,0
105070,106289,0,2,2,1
93251,106245,2,0,2,0
115330,116227,0,1,1,0
101817,104003,1,0,1,0
101454,104628,1,0,1,0
105081,109335,0,2,2,1
95628,101219,1,0,1,1
90752,109417,1,0,1,0
103061,106600,3,1,4,0
98704,108490,1,0,1,1
89640,106864,1,0,1,0
102418,103177,1,0,1,0
99979,101505,4,1,5,0
91667,107979,1,0,1,0
110141,113485,0,2,2,0
94599,113903,0,18,18,0
103519,107440,1,0,1,0
98586,107744,2,1,3,0
94661,106695,2,0,2,0
94118,102028,2,6,8,0
105070,106293,2,0,2,0
96643,107642,0,2,2,1
92911,105794,1,0,1,0
98085,106230,1,0,1,0
91367,113465,0,3,3,0
94262,97949,0,2,2,0
89349,98860,1,0,1,0
107065,107607,1,0,1,0
93901,98494,1,3,4,0
95832,107744,1,0,1,0
113830,115203,0,1,1,0
89052,104370,1,0,1,0
89321,115842,0,1,1,0
108390,108751,1,0,1,1
93320,100748,3,1,4,0
98223,98292,3,0,3,0
101930,107460,3,0,3,0
91367,113414,0,4,4,0
89779,109241,1,0,1,0
90223,115126,0,1,1,0
106049,107708,1,0,1,0
94422,98223,1,0,1,0
92612,106694,1,0,1,0
92752,98949,1,0,1,0
104176,107516,1,0,1,0
99011,102301,4,20,24,0
108739,114488,0,3,3,1
89803,98538,5,0,5,0
88757,113148,0,5,5,0
113716,115699,0,1,1,0
92085,113099,0,1,1,0
101703,113220,0,1,1,0
89287,97962,1,0,1,1
101247,102190,1,0,1,0
99432,108828,2,0,2,0
89630,99683,1,0,1,0
113371,116419,0,1,1,0
98444,108776,1,0,1,0
103648,109875,1,0,1,0
105584,105723,0,1,1,0
105530,108700,1,0,1,0
93688,100633,1,0,1,0
102545,111537,1,0,1,0
113830,115265,0,1,1,0
91729,108417,1,0,1,0
97484,109628,1,0,1,0
93115,106630,3,0,3,0
99715,102287,2,0,2,0
94600,115721,0,6,6,0
89028,101824,1,0,1,0
91210,104677,1,0,1,0
99369,100324,1,0,1,0
91928,99955,0,1,1,0
112938,116230,0,1,1,0
95745,104375,0,1,1,0
98968,113390,0,1,1,0
90344,90911,1,0,1,0
90999,100805,2,0,2,0
114465,116017,0,2,2,0
103136,113640,0,1,1,0
94262,97912,0,3,3,0
89435,90131,1,0,1,0
93023,113280,0,2,2,0
95548,114796,0,4,4,0
101248,103367,2,0,2,0
101101,114326,0,2,2,0
90807,90808,1,0,1,0
91580,99813,1,0,1,0
107891,115247,0,5,5,0
93197,98642,1,0,1,1
108418,111836,1,0,1,0
104511,111070,2,0,2,0
108418,111835,1,0,1,0
90945,101182,1,0,1,0
108418,111833,1,0,1,0
102378,108663,5,0,5,0
97358,109547,2,0,2,0
92248,100561,0,1,1,0
105141,106637,1,0,1,0
95027,99955,1,0,1,0
110521,114922,0,1,1,0
94599,113945,0,1,1,0
98223,109731,4,0,4,0
94648,104530,2,0,2,0
105994,106637,1,0,1,0
93907,103986,1,0,1,1
94938,106432,1,0,1,1
91446,106215,3,2,5,0
92493,92568,1,0,1,0
93514,96424,0,1,1,0
100644,105936,2,0,2,0
97561,113096,0,1,1,0
115504,116317,0,1,1,1
93424,99298,1,0,1,1
95851,104297,0,1,1,1
94601,95017,0,2,2,0
90872,108490,1,0,1,0
89748,108373,5,0,5,0
113530,113934,0,1,1,0
103187,106197,1,0,1,0
94563,100114,1,0,1,0
91626,102599,1,0,1,0
96530,115485,0,1,1,0
89828,105911,1,0,1,0
93102,108680,1,0,1,1
98991,113953,0,1,1,0
100211,114366,0,1,1,0
89088,89089,2,0,2,0
113194,116125,0,1,1,0
104714,114796,0,1,1,0
96842,98851,1,0,1,0
114025,115431,0,3,3,0
99568,106783,3,0,3,0
113194,116131,0,21,21,0
99082,109647,0,3,3,0
95468,107797,0,1,1,0
107435,108009,1,0,1,0
100503,101733,1,0,1,0
113580,113957,0,2,2,0
114080,115363,0,1,1,0
98985,109278,1,0,1,0
110141,113422,0,1,1,0
98447,110666,1,0,1,0
94600,113100,0,2,2,0
100211,114358,0,10,10,0
106544,109639,1,0,1,0
94120,113068,0,1,1,0
95046,114681,0,3,3,0
89104,99597,1,0,1,0
100298,108875,0,1,1,0
90375,90376,1,0,1,0
89811,92472,0,1,1,0
101101,114364,0,5,5,0
92463,102681,1,0,1,0
90454,91423,0,4,4,0
100125,102737,2,2,4,0
112657,115150,0,2,2,0
103299,105672,0,1,1,0
98059,103916,1,0,1,0
113206,113413,0,1,1,0
113194,116149,0,1,1,0
100238,106928,3,0,3,0
106263,114326,0,1,1,0
106203,109072,2,0,2,0
113615,115784,0,1,1,1
92585,101454,1,0,1,0
99292,105596,1,0,1,1
89695,106057,2,0,2,0
92738,102724,1,6,7,0
108127,111068,1,0,1,0
104003,105141,1,0,1,1
97341,110492,0,1,1,0
106630,109283,1,0,1,0
89666,105081,1,0,1,0
103464,107825,1,0,1,1
94428,101930,1,0,1,0
103395,107366,0,1,1,0
114465,116048,0,3,3,0
98111,104134,1,0,1,0
96756,100858,1,0,1,0
90621,98456,1,0,1,0
98553,102056,1,0,1,0
90036,92082,1,0,1,0
100211,114373,0,1,1,0
98396,104677,1,0,1,0
94779,106630,1,0,1,0
92333,101782,1,0,1,0
97178,102211,2,0,2,0
102437,104811,1,0,1,0
90518,90947,2,2,4,0
103783,108212,1,0,1,1
98098,100633,1,0,1,0
101101,114387,0,3,3,1
91639,100551,1,0,1,0
90807,116093,0,1,1,1
89238,108724,1,0,1,0
108140,115750,0,1,1,0
92474,105799,2,0,2,0
100561,113225,0,5,5,0
114828,115825,0,1,1,0
114681,115683,0,1,1,0
104401,116395,0,1,1,0
96931,107112,1,0,1,0
92376,106759,1,0,1,0
105372,113394,0,1,1,0
95099,95100,1,0,1,0
100290,105900,0,1,1,0
94912,110146,3,0,3,0
103713,104432,4,0,4,0
97815,104971,1,0,1,0
92231,100633,1,0,1,0
94806,94807,1,0,1,0
99434,101117,1,6,7,0
105894,107866,8,0,8,0
113580,113908,0,1,1,0
91391,106781,0,2,2,1
101117,113093,0,2,2,0
112836,115164,0,1,1,0
113104,114904,0,1,1,0
92173,99082,0,2,2,0
89869,106111,1,0,1,0
105477,109593,0,1,1,0
99157,104735,1,0,1,0
89057,89647,1,0,1,0
89887,99847,1,0,1,0
100211,114314,0,1,1,1
91580,106035,1,0,1,0
104817,114473,0,8,8,0
114465,116091,0,2,2,0
89748,108350,1,0,1,0
90158,102319,2,0,2,0
112670,113880,0,1,1,0
95950,95951,1,0,1,0
99249,113341,0,1,1,0
109399,109763,1,0,1,0
91740,114123,0,10,10,0
93600,106820,1,0,1,0
90013,109888,1,0,1,0
92296,109156,1,0,1,1
90876,105761,1,0,1,0
98968,115970,0,1,1,0
95268,100197,1,0,1,0
97335,104886,1,0,1,0
104963,106362,2,0,2,0
106263,114364,0,1,1,0
107388,107773,1,0,1,1
100211,114341,0,13,13,0
89321,115873,0,1,1,0
93421,109037,2,0,2,0
108960,115046,0,1,1,1
106104,106630,1,0,1,0
96373,115410,0,3,3,0
108304,113963,0,1,1,0
103442,111049,1,0,1,0
89176,99979,2,0,2,0
89574,108480,1,0,1,0
94852,94882,1,0,1,0
112509,116334,0,1,1,0
103621,107825,6,0,6,0
112925,113442,0,2,2,0
93258,111576,0,1,1,0
103826,106003,1,0,1,0
110670,114923,0,1,1,0
95801,104245,1,0,1,0
106795,108335,1,0,1,0
91621,99830,1,0,1,0
104817,114494,0,1,1,1
94286,103721,1,0,1,0
113194,116112,0,4,4,0
91622,110007,1,0,1,0
100220,103091,2,0,2,0
100434,107425,1,0,1,0
96860,97630,1,0,1,0
113456,115906,0,1,1,0
101117,113030,0,3,3,0
100996,112763,0,1,1,0
92417,114139,0,1,1,0
105064,113417,0,4,4,0
103825,105067,1,0,1,1
89057,89795,1,0,1,0
91374,107463,3,0,3,0
101117,113034,0,3,3,0
104028,115771,0,15,15,0
89270,90266,1,0,1,0
100905,104200,2,1,3,0
104183,114316,0,1,1,0
113558,114663,0,1,1,0
92879,100668,1,0,1,0
89135,89411,1,0,1,0
96806,111833,1,0,1,0
93057,109040,1,0,1,0
96806,111835,1,0,1,0
101101,114191,0,1,1,0
96806,111836,1,0,1,0
95049,115683,0,1,1,0
102598,112298,1,0,1,0
105876,114662,0,1,1,0
104869,111819,1,0,1,0
92738,114552,0,1,1,0
106554,110089,1,2,3,0
111756,112361,1,0,1,0
99505,113692,0,1,1,0
104049,108756,1,0,1,0
